Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae11	68225787	61687521	2231901	4352670	2658789	2361114	103194	205065	595.054343755236	604.904043369726	505.540113882991	499.170656471285	178.736901822567	180.201616456029	148.259365278198	123.115565006046	99.3425076751803	103.14048578131	76.6488450964292	70.7447768565962	23.8209385893567	21.5818180770351	29.4072458039158	16.1470333343275	563.117698073537
Vertebrae12	72050580	62122788	5695515	4223016	2884140	2421090	265923	198891	586.943030604722	599.676409629207	515.845119380002	496.068849912945	176.926708359987	179.792630256744	139.559609989745	121.491388573103	95.5462265291327	100.456340372703	71.2443098065139	74.2459935446473	25.3141575872572	23.9480762600221	18.422395600552	16.4790334997238	562.122508335349
Vertebrae13	68596227	59770494	4639761	4250799	2832543	2419326	220941	196245	581.935709565507	595.260456220865	492.964158327388	493.340471449908	175.402233580253	178.327340074091	115.354719691292	125.249520221504	91.2931955386228	96.2317361526592	61.8055148902669	73.6360276222229	24.1998376591939	22.2664881550261	12.6536967704054	20.6242328722672	599.715096024339
Vertebrae14	69068538	60835509	4556412	3852576	2784915	2395071	216531	183015	582.307893310547	595.745693874415	489.528336172709	473.35663863901	179.165983981376	182.020844190802	119.332665810142	108.395196863907	91.586593124586	96.6913494148321	62.2925679588318	66.138240611889	23.4755082212471	21.2589236757567	14.3164974629691	12.2179535135498	510.230368547982
Vertebrae15	72967419	64086120	5056506	4074840	2912364	2496942	240345	188748	587.849077181345	597.741609639603	516.289808438144	516.03655396895	174.509808468636	177.532562432875	131.505814656766	128.461272694487	95.6616503635556	100.183957390084	67.9598401106488	74.391744779818	24.0527227314828	22.4180075894021	14.9428270487645	17.0765560505113	559.449033456907
Vertebrae16	64734390	55269648	5806647	3778488	2550303	2105775	275625	175959	604.902780593859	621.019915010017	508.174068253074	519.001901701086	184.050324901557	187.256249643409	126.635100025247	132.148401616812	99.2351675515384	106.025189605114	65.6861553800236	75.1894192695618	30.2273099610525	28.4786863220548	14.015786258132	17.7024008177826	533.087744123002
Vertebrae17	61863480	52102386	5769603	4241538	2544570	2087253	273420	197568	582.690804995453	596.335120030701	508.387959762255	511.411930939121	169.344172437787	172.561619936022	129.594297430003	126.040940454045	92.3485541978324	97.4823878612046	70.6066401234795	73.7741735562666	21.7673149428849	19.5896364420112	17.7301946043132	17.078653440586	532.99886611053
Vertebrae18	53574885	46277217	4250799	3000564	2249541	1906002	201978	142443	570.196815059404	584.080139995667	499.750781273935	458.689046549479	168.00673433295	170.506940678895	126.806973064663	99.6886407151188	88.394188547689	93.7621496341564	66.8305605120403	60.5592252991416	24.1335577341987	21.922334825791	17.7481207503592	17.4512343050902	546.579260852227
Vertebrae19	52407999	46499481	2444904	3759966	2178099	1897182	116424	178605	571.280893446401	585.747272960402	437.495747971968	469.113383639331	169.64718619595	171.204377205785	83.2274853460963	106.534674638855	88.4624378797054	93.8929038074217	54.3084181290639	64.5021049038177	22.5857590347693	19.493156285769	10.0247530454481	16.9455575703121	529.2068757533
Vertebrae20	48814731	42545034	3158001	3519180	2069613	1771938	150381	166698	573.834634955991	590.149169234997	472.459637566441	454.011197956286	171.244147603649	173.043788375035	113.019012625258	95.3624290676223	88.4066325995838	94.1066912111562	60.444466417653	65.9032552412174	23.4325563350984	20.7201103545112	13.0140706143758	20.5811694480185	501.928746860358
Vertebrae21	45128853	40553919	2000376	3139479	1901592	1688589	94374	149058	580.071737397624	594.535295408093	462.459978993734	449.42823413086	173.744270352722	173.82648034904	123.715517202428	95.8045819145581	86.4900628919564	90.9521975037572	61.148723854324	63.6217961948092	24.3693442700138	21.9186135349838	21.0186090187113	25.2893951622977	480.250012652658
Vertebrae22	44823240	42017157	1750329	1194669	1915263	1781640	83349	56889	561.039307527753	569.501274363157	456.876837425595	395.023882170921	168.364732292991	169.11810196692	95.2375624006908	50.6596219962734	85.8504145894578	88.8281052777642	60.4049278425279	54.0051343922029	21.9731639959656	20.5284485932253	12.2459823995439	14.7122628326089	519.851115013259
Vertebrae23	47268144	43665615	2213379	1472499	2005227	1835442	104076	70119	555.844305685205	564.749418089655	461.812333902654	428.53725518223	165.820185678729	166.899282617756	110.089376066148	86.3680458785187	86.6686577831893	90.2762307260783	65.8011149082865	51.2047392267339	22.7439546334823	20.663122251549	21.8827581207958	9.15194888287071	542.332328123077
